Time,Name,Color,Mean_gray,Gray
3980,NNN157D,purple,130.675,"[125.04, 146.57, 167.01, 97.53, 122.32, 125.58]"
3985,mrfp1,red,147.59,"[146.55, 146.12, 150.1]"
3985,NNN157D,purple,130.18166666666667,"[124.24, 146.44, 166.74, 96.56, 122.12, 124.99]"
3990,mrfp1,red,147.92999999999998,"[146.91, 146.39, 150.49]"
3990,NNN157D,purple,130.6,"[124.66, 146.21, 167.18, 97.71, 122.44, 125.4]"
3995,NNN157D,purple,130.31666666666666,"[124.66, 145.34, 166.67, 97.2, 122.52, 125.51]"
3995,mrfp1,red,147.79333333333332,"[147.01, 146.11, 150.26]"
4000,mrfp1,red,148.01333333333332,"[146.8, 146.51, 150.73]"
4000,NNN157D,purple,130.57333333333335,"[124.41, 145.89, 167.22, 97.75, 122.46, 125.71]"
4005,mrfp1,red,148.09333333333333,"[147.47, 146.18, 150.63]"
4005,NNN157D,purple,130.49333333333334,"[124.44, 146.08, 166.01, 97.76, 122.94, 125.73]"
4010,mrfp1,red,147.35666666666668,"[146.36, 145.75, 149.96]"
4010,NNN157D,purple,129.995,"[123.97, 146.03, 166.58, 96.01, 121.82, 125.56]"
4015,mrfp1,red,146.77666666666667,"[146.18, 145.04, 149.11]"
4015,NNN157D,purple,129.11166666666668,"[123.4, 145.37, 166.59, 95.23, 120.46, 123.62]"
4020,NNN157D,purple,128.975,"[123.43, 144.79, 166.44, 95.41, 120.63, 123.15]"
4020,mrfp1,red,146.4366666666667,"[144.99, 144.99, 149.33]"
4025,mrfp1,red,146.68666666666667,"[145.69, 145.24, 149.13]"
4025,NNN157D,purple,129.16,"[123.4, 144.6, 166.64, 94.86, 121.14, 124.32]"
4030,mrfp1,red,146.38666666666666,"[145.85, 144.78, 148.53]"
4030,NNN157D,purple,129.01833333333337,"[122.45, 144.42, 166.49, 95.71, 121.09, 123.95]"
4035,mrfp1,red,146.33,"[145.63, 144.35, 149.01]"
4035,NNN157D,purple,128.92166666666665,"[122.9, 144.89, 166.52, 95.23, 120.33, 123.66]"
4040,NNN157D,purple,129.29333333333335,"[123.57, 145.15, 166.17, 95.56, 121.22, 124.09]"
4040,mrfp1,red,146.42333333333332,"[144.93, 144.99, 149.35]"
4045,mrfp1,red,146.50333333333333,"[145.91, 144.91, 148.69]"
4045,NNN157D,purple,128.75,"[122.44, 145.17, 166.5, 94.85, 120.05, 123.49]"
4050,mrfp1,red,146.65,"[145.6, 144.98, 149.37]"
4050,NNN157D,purple,128.98,"[122.82, 144.87, 166.47, 95.17, 120.63, 123.92]"
4055,mrfp1,red,146.11333333333332,"[145.48, 144.19, 148.67]"
4055,NNN157D,purple,129.04166666666666,"[123.0, 144.82, 166.37, 95.04, 121.11, 123.91]"
4060,mrfp1,red,146.42666666666665,"[145.14, 145.03, 149.11]"
4060,NNN157D,purple,129.19833333333335,"[123.04, 144.57, 167.0, 95.71, 120.99, 123.88]"
4065,NNN157D,purple,128.81833333333336,"[122.04, 144.62, 167.21, 94.6, 121.08, 123.36]"
4065,mrfp1,red,146.46333333333334,"[145.59, 144.97, 148.83]"
4070,mrfp1,red,147.01,"[146.19, 145.31, 149.53]"
4070,NNN157D,purple,129.02333333333334,"[123.01, 144.76, 166.56, 95.02, 120.7, 124.09]"
4075,mrfp1,red,146.62333333333336,"[145.74, 145.08, 149.05]"
4075,NNN157D,purple,129.10000000000002,"[122.65, 144.29, 166.86, 95.27, 121.34, 124.19]"
4080,mrfp1,red,146.9333333333333,"[145.89, 145.65, 149.26]"
4080,NNN157D,purple,129.12,"[122.23, 144.97, 167.18, 95.27, 121.35, 123.72]"
4085,mrfp1,red,146.85,"[145.89, 145.45, 149.21]"
4085,NNN157D,purple,129.345,"[123.05, 145.02, 167.3, 95.37, 121.06, 124.27]"
4090,mrfp1,red,147.19666666666666,"[146.12, 146.02, 149.45]"
4090,NNN157D,purple,129.36,"[123.2, 145.26, 166.63, 95.83, 120.93, 124.31]"
4095,mrfp1,red,147.09333333333333,"[146.13, 145.46, 149.69]"
4095,NNN157D,purple,129.21833333333333,"[123.2, 144.87, 166.35, 95.46, 121.3, 124.13]"
4100,mrfp1,red,146.67333333333332,"[145.44, 145.54, 149.04]"
4100,NNN157D,purple,129.33666666666667,"[122.86, 145.22, 167.0, 95.64, 121.53, 123.77]"
4105,mrfp1,red,146.66666666666666,"[145.82, 145.45, 148.73]"
4105,NNN157D,purple,129.14,"[122.62, 145.02, 166.92, 95.1, 121.29, 123.89]"
4110,NNN157D,purple,129.77833333333334,"[123.62, 145.68, 167.36, 95.89, 121.23, 124.89]"
4110,mrfp1,red,147.41,"[146.47, 146.02, 149.74]"
4115,mrfp1,red,146.74666666666667,"[145.66, 145.23, 149.35]"
4115,NNN157D,purple,129.535,"[123.62, 145.73, 166.54, 95.84, 121.34, 124.14]"
4120,mrfp1,red,146.70000000000002,"[146.34, 144.71, 149.05]"
4120,NNN157D,purple,129.175,"[123.16, 144.77, 167.08, 95.47, 120.44, 124.13]"
4125,mrfp1,red,147.22,"[146.46, 145.76, 149.44]"
4125,NNN157D,purple,129.18333333333334,"[123.25, 144.88, 167.13, 94.83, 121.09, 123.92]"
4130,NNN157D,purple,129.27,"[122.64, 145.23, 166.8, 95.66, 121.61, 123.68]"
4130,mrfp1,red,146.71,"[145.84, 144.97, 149.32]"
4135,mrfp1,red,146.83333333333334,"[145.88, 145.28, 149.34]"
4135,NNN157D,purple,129.25333333333333,"[123.16, 145.18, 166.62, 95.36, 121.03, 124.17]"
4140,mrfp1,red,147.17333333333332,"[146.17, 145.83, 149.52]"
4140,NNN157D,purple,129.32500000000002,"[122.96, 145.28, 167.02, 95.29, 121.47, 123.93]"
4145,mrfp1,red,146.68,"[145.86, 145.49, 148.69]"
4145,NNN157D,purple,129.04,"[123.34, 144.69, 166.44, 95.65, 120.33, 123.79]"
4150,NNN157D,purple,129.13166666666666,"[122.52, 144.45, 166.67, 95.46, 121.44, 124.25]"
4150,mrfp1,red,146.78666666666666,"[146.04, 145.24, 149.08]"
4155,NNN157D,purple,129.42666666666665,"[123.58, 145.14, 167.19, 95.16, 121.36, 124.13]"
4155,mrfp1,red,146.35666666666663,"[145.7, 144.82, 148.55]"
4160,mrfp1,red,146.99666666666667,"[146.02, 145.64, 149.33]"
4160,NNN157D,purple,129.27833333333334,"[122.83, 145.37, 166.89, 94.84, 121.09, 124.65]"
4165,mrfp1,red,147.00333333333333,"[146.09, 145.38, 149.54]"
4165,NNN157D,purple,129.3716666666667,"[123.37, 144.99, 167.09, 95.33, 121.23, 124.22]"
4170,mrfp1,red,147.17666666666665,"[146.12, 145.65, 149.76]"
4170,NNN157D,purple,129.6266666666667,"[123.46, 145.52, 167.42, 95.95, 121.17, 124.24]"
4175,mrfp1,red,146.75666666666666,"[145.53, 145.21, 149.53]"
4175,NNN157D,purple,129.46666666666667,"[122.86, 144.62, 167.02, 96.39, 120.92, 124.99]"
4180,NNN157D,purple,129.17333333333335,"[123.22, 145.14, 166.4, 95.58, 120.75, 123.95]"
4180,mrfp1,red,147.14333333333337,"[146.27, 145.95, 149.21]"
4185,mrfp1,red,146.33666666666667,"[145.79, 144.77, 148.45]"
4185,NNN157D,purple,129.16166666666666,"[123.0, 144.33, 166.5, 95.96, 121.5, 123.68]"
4190,mrfp1,red,146.70333333333335,"[145.65, 145.08, 149.38]"
4190,NNN157D,purple,129.21833333333333,"[122.63, 145.13, 167.18, 95.78, 120.63, 123.96]"
4195,mrfp1,red,146.38,"[145.29, 145.1, 148.75]"
4195,NNN157D,purple,129.16666666666669,"[122.99, 144.94, 167.01, 95.75, 120.44, 123.87]"
4200,NNN157D,purple,128.845,"[122.05, 144.02, 166.84, 95.1, 121.03, 124.03]"
4200,mrfp1,red,146.36333333333332,"[145.16, 144.87, 149.06]"
4205,mrfp1,red,146.37,"[145.09, 144.61, 149.41]"
4205,NNN157D,purple,128.85,"[122.3, 144.41, 166.67, 95.08, 120.59, 124.05]"
4210,mrfp1,red,146.64666666666668,"[145.41, 145.15, 149.38]"
4210,NNN157D,purple,129.05166666666668,"[123.16, 144.71, 166.46, 94.42, 121.34, 124.22]"
4215,mrfp1,red,146.29999999999998,"[145.9, 144.1, 148.9]"
4215,NNN157D,purple,129.29166666666666,"[123.41, 145.06, 166.81, 95.3, 121.43, 123.74]"
4220,mrfp1,red,146.42333333333332,"[145.53, 144.91, 148.83]"
4220,NNN157D,purple,128.84833333333333,"[122.67, 145.2, 166.0, 95.05, 120.74, 123.43]"
4225,mrfp1,red,146.8766666666667,"[146.27, 144.86, 149.5]"
4225,NNN157D,purple,129.40833333333333,"[123.52, 144.97, 166.78, 95.62, 121.01, 124.55]"
4230,mrfp1,red,146.73,"[146.18, 145.09, 148.92]"
4230,NNN157D,purple,129.27,"[122.81, 144.46, 166.79, 96.09, 121.1, 124.37]"
4235,mrfp1,red,147.1966666666667,"[145.81, 145.91, 149.87]"
4235,NNN157D,purple,128.97833333333332,"[122.88, 144.87, 166.43, 94.81, 121.1, 123.78]"
4240,NNN157D,purple,129.34,"[123.36, 144.83, 167.27, 95.39, 121.07, 124.12]"
4240,mrfp1,red,146.60000000000002,"[146.13, 144.83, 148.84]"
4245,mrfp1,red,146.72333333333333,"[146.19, 144.99, 148.99]"
4245,NNN157D,purple,129.32333333333335,"[123.62, 145.1, 166.93, 95.28, 121.24, 123.77]"
4250,mrfp1,red,146.95666666666668,"[146.01, 145.51, 149.35]"
4250,NNN157D,purple,129.33666666666667,"[123.28, 144.4, 166.64, 95.33, 121.36, 125.01]"
4255,mrfp1,red,146.90666666666667,"[145.8, 145.59, 149.33]"
4255,NNN157D,purple,128.9966666666667,"[122.28, 144.97, 166.35, 94.98, 120.95, 124.45]"
4260,NNN157D,purple,129.09,"[122.87, 144.6, 166.89, 95.24, 120.95, 123.99]"
4260,mrfp1,red,147.16333333333333,"[146.16, 145.9, 149.43]"
4265,mrfp1,red,146.34666666666666,"[145.31, 144.83, 148.9]"
4265,NNN157D,purple,129.13833333333335,"[123.25, 145.13, 166.79, 95.09, 120.74, 123.83]"
4270,mrfp1,red,146.63666666666666,"[145.48, 145.19, 149.24]"
4270,NNN157D,purple,129.30833333333334,"[123.31, 145.2, 167.02, 95.45, 120.63, 124.24]"
4275,mrfp1,red,147.03666666666666,"[146.46, 145.7, 148.95]"
4275,NNN157D,purple,129.20666666666668,"[122.68, 144.67, 166.88, 95.63, 121.79, 123.59]"
4280,mrfp1,red,146.85666666666668,"[146.08, 145.09, 149.4]"
4280,NNN157D,purple,129.42833333333334,"[123.57, 144.9, 166.71, 95.14, 121.47, 124.78]"
4285,mrfp1,red,146.57000000000002,"[145.96, 145.04, 148.71]"
4285,NNN157D,purple,128.97,"[122.49, 145.02, 166.49, 94.83, 120.98, 124.01]"
4290,NNN157D,purple,129.245,"[123.31, 145.3, 166.12, 95.47, 120.89, 124.38]"
4290,mrfp1,red,146.92333333333332,"[146.18, 145.19, 149.4]"
4295,NNN157D,purple,128.935,"[122.72, 144.7, 166.48, 94.45, 120.86, 124.4]"
4295,mrfp1,red,146.45000000000002,"[146.02, 144.47, 148.86]"
4300,mrfp1,red,146.71,"[145.45, 145.37, 149.31]"
4300,NNN157D,purple,129.14,"[123.55, 145.1, 166.63, 95.11, 120.68, 123.77]"
4305,mrfp1,red,146.80666666666667,"[146.19, 145.55, 148.68]"
4305,NNN157D,purple,129.27333333333334,"[123.52, 145.17, 166.36, 95.67, 121.21, 123.71]"
4310,mrfp1,red,146.71666666666667,"[145.66, 145.04, 149.45]"
4310,NNN157D,purple,128.97,"[123.06, 144.61, 166.52, 94.98, 120.57, 124.08]"
4315,mrfp1,red,146.74333333333334,"[146.12, 144.73, 149.38]"
4315,NNN157D,purple,129.345,"[123.17, 144.82, 166.99, 95.3, 122.04, 123.75]"
4320,mrfp1,red,146.59666666666666,"[145.71, 145.44, 148.64]"
4320,NNN157D,purple,129.0066666666667,"[122.56, 144.42, 166.12, 95.83, 121.1, 124.01]"
4325,mrfp1,red,146.97666666666666,"[145.73, 145.77, 149.43]"
4325,NNN157D,purple,129.1233333333333,"[123.12, 145.23, 166.29, 95.04, 121.14, 123.92]"
4330,mrfp1,red,146.78333333333333,"[146.06, 145.15, 149.14]"
4330,NNN157D,purple,129.09166666666667,"[123.17, 144.61, 166.08, 95.53, 120.78, 124.38]"
4335,mrfp1,red,146.96333333333334,"[145.91, 145.33, 149.65]"
4335,NNN157D,purple,129.51666666666668,"[123.09, 144.98, 167.24, 95.68, 121.65, 124.46]"
4340,NNN157D,purple,129.2133333333333,"[123.18, 144.73, 166.91, 95.41, 121.28, 123.77]"
4340,mrfp1,red,146.90333333333334,"[146.04, 145.44, 149.23]"
4345,mrfp1,red,146.74666666666667,"[146.57, 145.13, 148.54]"
4345,NNN157D,purple,129.0666666666667,"[123.25, 144.34, 166.96, 95.52, 120.47, 123.86]"
4350,mrfp1,red,146.53,"[146.0, 145.07, 148.52]"
4350,NNN157D,purple,128.98333333333332,"[122.87, 144.42, 166.35, 95.22, 120.63, 124.41]"
4355,mrfp1,red,146.87,"[146.1, 145.42, 149.09]"
4355,NNN157D,purple,129.08333333333334,"[122.73, 144.63, 166.61, 95.35, 121.17, 124.01]"
4360,NNN157D,purple,129.16666666666666,"[123.02, 145.44, 166.1, 94.55, 121.17, 124.72]"
4360,mrfp1,red,147.1,"[146.32, 145.2, 149.78]"
4365,mrfp1,red,146.88333333333333,"[145.93, 145.35, 149.37]"
4365,NNN157D,purple,128.94833333333332,"[123.24, 144.67, 166.07, 94.47, 121.16, 124.08]"
4370,mrfp1,red,146.68666666666667,"[145.82, 145.12, 149.12]"
4370,NNN157D,purple,128.785,"[122.8, 143.91, 166.75, 94.82, 120.56, 123.87]"
4375,mrfp1,red,146.91,"[146.32, 145.38, 149.03]"
4375,NNN157D,purple,129.18166666666667,"[123.5, 144.83, 166.32, 95.14, 121.26, 124.04]"
4380,NNN157D,purple,129.27166666666668,"[122.69, 144.49, 166.57, 95.9, 121.5, 124.48]"
4380,mrfp1,red,146.88,"[146.16, 145.38, 149.1]"
4385,NNN157D,purple,129.03,"[122.76, 144.44, 166.69, 94.99, 120.41, 124.89]"
4385,mrfp1,red,146.56666666666666,"[146.31, 144.58, 148.81]"
4390,mrfp1,red,146.72666666666666,"[145.83, 145.03, 149.32]"
4390,NNN157D,purple,129.15,"[123.3, 144.9, 166.74, 95.21, 120.57, 124.18]"
4395,mrfp1,red,147.0666666666667,"[146.02, 145.68, 149.5]"
4395,NNN157D,purple,128.985,"[123.11, 144.29, 166.18, 95.37, 120.72, 124.24]"
4400,mrfp1,red,147.11,"[146.5, 145.6, 149.23]"
4400,NNN157D,purple,128.845,"[122.78, 144.63, 166.67, 94.46, 120.48, 124.05]"
4405,mrfp1,red,147.08333333333334,"[146.73, 145.76, 148.76]"
4405,NNN157D,purple,129.1783333333333,"[123.22, 144.96, 166.74, 95.48, 121.05, 123.62]"
4410,NNN157D,purple,128.92499999999998,"[123.1, 144.47, 166.79, 94.29, 120.59, 124.31]"
4410,mrfp1,red,146.79333333333332,"[146.09, 145.4, 148.89]"
4415,mrfp1,red,147.03333333333333,"[146.17, 145.12, 149.81]"
4415,NNN157D,purple,128.98166666666663,"[122.38, 144.72, 166.41, 94.28, 121.36, 124.74]"
4420,mrfp1,red,146.46333333333334,"[145.52, 145.06, 148.81]"
4420,NNN157D,purple,129.24333333333334,"[123.77, 144.53, 166.89, 95.18, 120.84, 124.25]"
4425,mrfp1,red,146.79333333333332,"[145.58, 145.47, 149.33]"
4425,NNN157D,purple,129.06166666666667,"[122.89, 144.27, 166.46, 95.35, 121.25, 124.15]"
4430,NNN157D,purple,129.01666666666665,"[122.75, 144.62, 166.45, 94.93, 121.31, 124.04]"
4430,mrfp1,red,146.85666666666663,"[146.27, 144.99, 149.31]"
4435,mrfp1,red,147.42333333333335,"[146.86, 146.11, 149.3]"
4435,NNN157D,purple,129.345,"[123.75, 145.23, 166.89, 95.09, 120.73, 124.38]"
4440,mrfp1,red,146.88,"[146.19, 145.1, 149.35]"
4440,NNN157D,purple,129.26666666666668,"[123.4, 144.88, 166.61, 95.52, 120.98, 124.21]"
4445,mrfp1,red,147.01333333333335,"[146.43, 145.17, 149.44]"
4445,NNN157D,purple,129.76666666666665,"[123.21, 145.45, 167.38, 95.9, 121.64, 125.02]"
4450,mrfp1,red,146.7433333333333,"[145.98, 145.05, 149.2]"
4450,NNN157D,purple,129.59,"[124.1, 145.17, 166.93, 96.02, 121.08, 124.24]"
4455,mrfp1,red,147.17,"[146.28, 145.67, 149.56]"
4455,NNN157D,purple,129.15166666666667,"[123.12, 144.88, 166.85, 95.24, 120.71, 124.11]"
4460,mrfp1,red,146.9333333333333,"[146.51, 145.51, 148.78]"
4460,NNN157D,purple,129.89166666666665,"[123.9, 145.0, 167.18, 96.11, 122.03, 125.13]"
4465,mrfp1,red,147.57000000000002,"[146.46, 146.14, 150.11]"
4465,NNN157D,purple,129.47333333333336,"[123.53, 144.8, 167.12, 95.2, 121.85, 124.34]"
4470,mrfp1,red,147.44,"[146.31, 145.87, 150.14]"
4470,NNN157D,purple,129.69666666666666,"[123.51, 145.44, 167.7, 95.95, 121.17, 124.41]"
4475,NNN157D,purple,129.485,"[123.71, 144.79, 167.12, 95.75, 121.12, 124.42]"
4475,mrfp1,red,147.55333333333334,"[146.75, 145.6, 150.31]"
4480,mrfp1,red,147.21666666666667,"[146.31, 145.42, 149.92]"
4480,NNN157D,purple,129.57333333333335,"[124.08, 145.17, 167.04, 95.48, 121.08, 124.59]"
4485,mrfp1,red,147.92,"[146.95, 146.67, 150.14]"
4485,NNN157D,purple,129.93333333333334,"[124.08, 145.75, 167.28, 96.21, 121.25, 125.03]"
4490,mrfp1,red,147.73333333333332,"[146.73, 146.1, 150.37]"
4490,NNN157D,purple,130.25333333333333,"[123.93, 146.03, 167.31, 96.86, 122.66, 124.73]"
4495,NNN157D,purple,129.89666666666668,"[123.98, 145.09, 167.13, 96.5, 122.07, 124.61]"
4495,mrfp1,red,147.72333333333333,"[146.37, 146.43, 150.37]"
4500,mrfp1,red,147.68333333333337,"[147.35, 145.74, 149.96]"
4500,NNN157D,purple,130.05333333333334,"[124.03, 145.71, 167.48, 96.52, 122.19, 124.39]"
4505,mrfp1,red,147.32666666666668,"[146.87, 145.55, 149.56]"
4505,NNN157D,purple,129.86,"[124.4, 145.58, 167.22, 95.72, 121.57, 124.67]"
4510,mrfp1,red,147.39,"[146.35, 145.37, 150.45]"
4510,NNN157D,purple,130.005,"[124.59, 145.5, 167.72, 95.92, 121.98, 124.32]"
4515,NNN157D,purple,129.70333333333335,"[123.97, 145.64, 167.48, 95.37, 121.08, 124.68]"
4515,mrfp1,red,147.67333333333332,"[147.14, 146.13, 149.75]"
4520,NNN157D,purple,130.29,"[124.59, 145.33, 167.65, 97.28, 122.5, 124.39]"
4520,mrfp1,red,147.99333333333334,"[147.56, 145.9, 150.52]"
4525,mrfp1,red,147.49333333333334,"[147.13, 145.61, 149.74]"
4525,NNN157D,purple,130.07166666666666,"[124.63, 145.66, 167.73, 96.53, 122.08, 123.8]"
4530,mrfp1,red,147.45666666666668,"[146.21, 145.96, 150.2]"
4530,NNN157D,purple,129.94833333333332,"[124.08, 144.92, 167.84, 96.14, 122.04, 124.67]"
4535,mrfp1,red,147.53,"[146.31, 145.84, 150.44]"
4535,NNN157D,purple,130.03,"[124.12, 146.03, 167.66, 95.73, 122.06, 124.58]"
4540,mrfp1,red,147.92333333333332,"[146.81, 146.82, 150.14]"
4540,NNN157D,purple,130.1833333333333,"[124.69, 145.7, 168.31, 96.23, 121.99, 124.18]"
4545,NNN157D,purple,129.94833333333335,"[124.56, 145.52, 167.73, 95.65, 121.12, 125.11]"
4545,mrfp1,red,148.04,"[147.03, 146.82, 150.27]"
4550,mrfp1,red,147.47,"[146.32, 146.24, 149.85]"
4550,NNN157D,purple,130.07833333333332,"[124.7, 145.88, 167.59, 96.16, 121.51, 124.63]"
4555,mrfp1,red,147.70333333333335,"[146.23, 146.27, 150.61]"
4555,NNN157D,purple,130.455,"[124.99, 146.4, 167.72, 95.87, 122.37, 125.38]"
4560,mrfp1,red,147.47666666666666,"[147.07, 145.79, 149.57]"
4560,NNN157D,purple,129.77166666666668,"[123.51, 144.59, 166.93, 96.64, 122.24, 124.72]"
4565,NNN157D,purple,130.24333333333334,"[124.6, 145.45, 166.3, 97.28, 122.08, 125.75]"
4565,mrfp1,red,147.38,"[146.45, 146.27, 149.42]"
4570,mrfp1,red,147.67999999999998,"[146.76, 145.66, 150.62]"
4570,NNN157D,purple,130.44666666666666,"[125.2, 145.61, 167.33, 97.04, 122.21, 125.29]"
4575,mrfp1,red,147.16,"[146.17, 145.65, 149.66]"
4575,NNN157D,purple,130.25,"[124.76, 145.84, 166.79, 96.6, 122.21, 125.3]"
4580,mrfp1,red,147.99333333333334,"[146.87, 146.59, 150.52]"
4580,NNN157D,purple,130.03,"[124.75, 145.55, 167.5, 96.17, 121.45, 124.76]"
4585,mrfp1,red,147.45333333333335,"[146.32, 146.0, 150.04]"
4585,NNN157D,purple,130.28166666666667,"[125.19, 145.16, 166.99, 96.52, 122.5, 125.33]"
4590,mrfp1,red,147.82666666666668,"[146.86, 145.89, 150.73]"
4590,NNN157D,purple,130.5016666666667,"[124.94, 145.64, 166.8, 97.25, 122.74, 125.64]"
4595,mrfp1,red,147.65666666666667,"[146.66, 145.88, 150.43]"
4595,NNN157D,purple,130.3733333333333,"[124.72, 145.81, 166.34, 97.44, 122.59, 125.34]"
4600,mrfp1,red,148.14,"[147.13, 146.67, 150.62]"
4600,NNN157D,purple,130.69666666666666,"[125.59, 146.11, 166.54, 97.39, 122.77, 125.78]"
4605,NNN157D,purple,130.39166666666668,"[125.12, 145.37, 167.16, 96.95, 122.54, 125.21]"
4605,mrfp1,red,147.96333333333334,"[146.98, 146.21, 150.7]"
4610,mrfp1,red,148.26999999999998,"[147.92, 146.51, 150.38]"
4610,NNN157D,purple,130.68166666666664,"[125.24, 146.08, 167.23, 97.28, 122.67, 125.59]"
4615,mrfp1,red,147.78333333333333,"[147.01, 146.54, 149.8]"
4615,NNN157D,purple,130.42166666666665,"[124.51, 145.51, 167.75, 97.5, 121.96, 125.3]"
4620,mrfp1,red,147.93666666666667,"[147.19, 145.82, 150.8]"
4620,NNN157D,purple,130.6566666666667,"[125.92, 145.8, 167.22, 96.93, 122.22, 125.85]"
4625,NNN157D,purple,130.67333333333332,"[124.95, 146.05, 167.32, 97.49, 122.49, 125.74]"
4625,mrfp1,red,147.80666666666667,"[146.87, 145.87, 150.68]"
4630,mrfp1,red,148.29333333333332,"[147.57, 146.29, 151.02]"
4630,NNN157D,purple,130.67833333333334,"[124.84, 146.37, 167.57, 96.66, 122.78, 125.85]"
4635,mrfp1,red,147.87,"[146.44, 146.69, 150.48]"
4635,NNN157D,purple,130.79666666666668,"[125.28, 145.87, 167.2, 97.63, 122.72, 126.08]"
4640,mrfp1,red,148.07333333333335,"[147.06, 146.28, 150.88]"
4640,NNN157D,purple,130.79333333333332,"[126.03, 146.32, 166.98, 97.15, 122.55, 125.73]"
4645,mrfp1,red,148.3733333333333,"[147.59, 146.85, 150.68]"
4645,NNN157D,purple,130.67666666666668,"[125.39, 146.31, 167.19, 96.83, 122.43, 125.91]"
4650,NNN157D,purple,130.63,"[125.29, 145.85, 167.14, 97.11, 122.41, 125.98]"
4650,mrfp1,red,148.39333333333332,"[147.62, 146.89, 150.67]"
4655,NNN157D,purple,131.05666666666664,"[125.78, 146.41, 167.48, 98.02, 123.25, 125.4]"
4655,mrfp1,red,148.37,"[147.76, 146.64, 150.71]"
4660,mrfp1,red,148.82666666666668,"[148.04, 146.8, 151.64]"
4660,NNN157D,purple,130.90833333333333,"[125.44, 146.7, 167.57, 97.48, 122.1, 126.16]"
4665,mrfp1,red,148.51333333333332,"[147.63, 146.43, 151.48]"
4665,NNN157D,purple,131.11,"[125.13, 146.54, 167.76, 98.15, 122.55, 126.53]"
4670,mrfp1,red,148.47666666666666,"[147.63, 147.2, 150.6]"
4670,NNN157D,purple,131.21333333333334,"[125.5, 146.56, 167.42, 98.35, 123.29, 126.16]"
4675,mrfp1,red,148.34666666666666,"[147.15, 147.25, 150.64]"
4675,NNN157D,purple,130.97,"[125.97, 146.55, 167.27, 97.31, 122.73, 125.99]"
4680,NNN157D,purple,131.35333333333332,"[126.31, 146.43, 167.53, 98.13, 123.12, 126.6]"
4680,mrfp1,red,148.57333333333332,"[147.1, 147.19, 151.43]"
4685,mrfp1,red,148.09,"[147.18, 146.96, 150.13]"
4685,NNN157D,purple,130.845,"[125.54, 146.19, 167.52, 98.08, 121.95, 125.79]"
4690,mrfp1,red,148.51999999999998,"[147.77, 146.76, 151.03]"
4690,NNN157D,purple,131.1266666666667,"[125.7, 145.78, 167.82, 98.12, 123.09, 126.25]"
4695,mrfp1,red,148.63,"[147.42, 147.3, 151.17]"
4695,NNN157D,purple,131.14,"[126.0, 146.54, 167.4, 97.48, 123.27, 126.15]"
4700,NNN157D,purple,131.085,"[125.32, 146.29, 167.99, 97.67, 123.3, 125.94]"
4700,mrfp1,red,148.79,"[147.64, 147.06, 151.67]"
4705,mrfp1,red,148.88333333333333,"[147.71, 147.45, 151.49]"
4705,NNN157D,purple,131.27666666666667,"[126.17, 146.09, 167.82, 98.03, 123.16, 126.39]"
4710,mrfp1,red,148.46,"[147.16, 146.82, 151.4]"
4710,NNN157D,purple,131.31,"[125.41, 146.87, 167.85, 97.88, 123.96, 125.89]"
4715,mrfp1,red,148.48666666666665,"[147.92, 146.41, 151.13]"
4715,NNN157D,purple,131.515,"[126.47, 146.76, 167.83, 98.56, 123.22, 126.25]"
4720,mrfp1,red,148.58,"[147.5, 146.75, 151.49]"
4720,NNN157D,purple,131.75,"[126.26, 147.08, 168.35, 98.18, 123.81, 126.82]"
4725,mrfp1,red,148.45000000000002,"[147.6, 146.74, 151.01]"
4725,NNN157D,purple,130.90833333333333,"[125.96, 146.22, 167.39, 97.06, 122.87, 125.95]"
4730,mrfp1,red,148.88666666666666,"[147.91, 147.65, 151.1]"
4730,NNN157D,purple,130.75833333333333,"[125.99, 145.83, 167.13, 97.0, 122.92, 125.68]"
4735,mrfp1,red,149.01333333333332,"[148.12, 147.52, 151.4]"
4735,NNN157D,purple,131.38000000000002,"[125.73, 146.96, 167.82, 98.47, 123.21, 126.09]"
4740,mrfp1,red,149.13666666666668,"[148.22, 147.24, 151.95]"
4740,NNN157D,purple,131.46333333333334,"[125.35, 147.17, 167.99, 98.43, 123.75, 126.09]"
4745,NNN157D,purple,130.98833333333332,"[125.88, 146.36, 167.41, 96.8, 122.96, 126.52]"
4745,mrfp1,red,148.27666666666667,"[147.53, 146.73, 150.57]"
4750,mrfp1,red,148.71333333333334,"[147.48, 147.55, 151.11]"
4750,NNN157D,purple,131.08,"[125.46, 146.67, 167.96, 97.49, 122.92, 125.98]"
4755,mrfp1,red,148.88666666666666,"[147.67, 147.29, 151.7]"
4755,NNN157D,purple,131.10666666666663,"[125.14, 146.12, 167.72, 97.71, 123.31, 126.64]"
4760,mrfp1,red,148.33666666666667,"[147.72, 146.79, 150.5]"
4760,NNN157D,purple,131.19499999999996,"[125.59, 146.68, 167.66, 97.68, 123.12, 126.44]"
4765,NNN157D,purple,131.84833333333336,"[126.46, 146.96, 168.52, 97.69, 123.95, 127.51]"
4765,mrfp1,red,149.07,"[148.73, 146.93, 151.55]"
4770,mrfp1,red,149.15666666666667,"[148.16, 147.81, 151.5]"
4770,NNN157D,purple,131.485,"[125.88, 146.5, 168.03, 98.04, 123.62, 126.84]"
4775,mrfp1,red,148.78333333333333,"[147.7, 147.2, 151.45]"
